"","prefecture","time","birth"
"1775","Chiba",2014.11538461538,926.144970414204
"1776","Chiba",2014.13461538462,925.556952662719
"1777","Chiba",2014.15384615385,924.968934911241
"1778","Chiba",2014.17307692308,924.380917159764
"1779","Chiba",2014.19230769231,923.792899408286
"1780","Chiba",2014.21153846154,923.204881656801
"1781","Chiba",2014.23076923077,922.616863905324
"1782","Chiba",2014.25,922.028846153846
"1783","Chiba",2014.26923076923,921.440828402368
"1784","Chiba",2014.28846153846,920.852810650891
"1785","Chiba",2014.30769230769,920.264792899406
"1786","Chiba",2014.32692307692,919.676775147928
"1787","Chiba",2014.34615384615,919.088757396451
"1788","Chiba",2014.36538461538,918.500739644973
"1789","Chiba",2014.38461538462,917.912721893488
"1790","Chiba",2014.40384615385,917.324704142011
"1791","Chiba",2014.42307692308,916.736686390533
"1792","Chiba",2014.44230769231,916.148668639055
"1793","Chiba",2014.46153846154,915.560650887571
"1794","Chiba",2014.48076923077,914.972633136093
"1795","Chiba",2014.5,914.384615384615
"1796","Chiba",2014.51923076923,913.796597633138
"1797","Chiba",2014.53846153846,913.20857988166
"1798","Chiba",2014.55769230769,912.620562130175
"1799","Chiba",2014.57692307692,912.032544378698
"1800","Chiba",2014.59615384615,911.44452662722
"1801","Chiba",2014.61538461538,910.856508875742
"1802","Chiba",2014.63461538462,910.268491124258
"1803","Chiba",2014.65384615385,909.68047337278
"1804","Chiba",2014.67307692308,909.092455621302
"1805","Chiba",2014.69230769231,908.504437869825
"1806","Chiba",2014.71153846154,907.91642011834
"1807","Chiba",2014.73076923077,907.328402366862
"1808","Chiba",2014.75,906.740384615385
"1809","Chiba",2014.76923076923,906.152366863907
"1810","Chiba",2014.78846153846,905.564349112429
"1811","Chiba",2014.80769230769,904.976331360945
"1812","Chiba",2014.82692307692,904.388313609467
"1813","Chiba",2014.84615384615,903.800295857989
"1814","Chiba",2014.86538461538,903.212278106511
"1815","Chiba",2014.88461538462,902.624260355027
"1816","Chiba",2014.90384615385,902.036242603549
"1817","Chiba",2014.92307692308,901.448224852071
"1818","Chiba",2014.94230769231,900.860207100594
"1819","Chiba",2014.96153846154,900.272189349109
"1820","Chiba",2014.98076923077,899.684171597631
"1821","Chiba",2015,899.096153846154
"1822","Chiba",2015.01923076923,899.194526627219
"1823","Chiba",2015.03846153846,899.292899408283
"1824","Chiba",2015.05769230769,899.39127218935
"1825","Chiba",2015.07692307692,899.489644970414
"1826","Chiba",2015.09615384615,899.588017751479
"1827","Chiba",2015.11538461538,899.686390532544
"1828","Chiba",2015.13461538462,899.78476331361
"1829","Chiba",2015.15384615385,899.883136094675
"1830","Chiba",2015.17307692308,899.98150887574
"1831","Chiba",2015.19230769231,900.079881656804
"1832","Chiba",2015.21153846154,900.17825443787
"1833","Chiba",2015.23076923077,900.276627218935
"1834","Chiba",2015.25,900.375
"1835","Chiba",2015.26923076923,900.473372781065
"1836","Chiba",2015.28846153846,900.57174556213
"1837","Chiba",2015.30769230769,900.670118343196
"1838","Chiba",2015.32692307692,900.76849112426
"1839","Chiba",2015.34615384615,900.866863905325
"1840","Chiba",2015.36538461538,900.96523668639
"1841","Chiba",2015.38461538462,901.063609467456
"1842","Chiba",2015.40384615385,901.161982248521
"1843","Chiba",2015.42307692308,901.260355029586
"1844","Chiba",2015.44230769231,901.35872781065
"1845","Chiba",2015.46153846154,901.457100591717
"1846","Chiba",2015.48076923077,901.555473372781
"1847","Chiba",2015.5,901.653846153846
"1848","Chiba",2015.51923076923,901.752218934911
"1849","Chiba",2015.53846153846,901.850591715976
"1850","Chiba",2015.55769230769,901.948964497042
"1851","Chiba",2015.57692307692,902.047337278107
"1852","Chiba",2015.59615384615,902.145710059171
"1853","Chiba",2015.61538461538,902.244082840236
"1854","Chiba",2015.63461538462,902.342455621302
"1855","Chiba",2015.65384615385,902.440828402367
"1856","Chiba",2015.67307692308,902.539201183432
"1857","Chiba",2015.69230769231,902.637573964497
"1858","Chiba",2015.71153846154,902.735946745563
"1859","Chiba",2015.73076923077,902.834319526627
"1860","Chiba",2015.75,902.932692307692
"1861","Chiba",2015.76923076923,903.031065088757
"1862","Chiba",2015.78846153846,903.129437869822
"1863","Chiba",2015.80769230769,903.227810650888
"1864","Chiba",2015.82692307692,903.326183431953
"1865","Chiba",2015.84615384615,903.424556213018
"1866","Chiba",2015.86538461538,903.522928994082
"1867","Chiba",2015.88461538462,903.621301775148
"1868","Chiba",2015.90384615385,903.719674556213
"1869","Chiba",2015.92307692308,903.818047337278
"1870","Chiba",2015.94230769231,903.916420118343
"1871","Chiba",2015.96153846154,904.014792899409
"1872","Chiba",2015.98076923077,904.113165680474
"1873","Chiba",2016,904.211538461538
"1874","Chiba",2016.01923076923,903.608727810653
"1875","Chiba",2016.03846153846,903.005917159767
"1876","Chiba",2016.05769230769,902.403106508874
"1877","Chiba",2016.07692307692,901.800295857988
"1878","Chiba",2016.09615384615,901.197485207102
"1879","Chiba",2016.11538461538,900.594674556216
"1880","Chiba",2016.13461538462,899.991863905323
"1881","Chiba",2016.15384615385,899.389053254437
"1882","Chiba",2016.17307692308,898.786242603551
"1883","Chiba",2016.19230769231,898.183431952665
"1884","Chiba",2016.21153846154,897.580621301772
"1885","Chiba",2016.23076923077,896.977810650886
"1886","Chiba",2016.25,896.375
"1887","Chiba",2016.26923076923,895.772189349114
"1888","Chiba",2016.28846153846,895.169378698228
"1889","Chiba",2016.30769230769,894.566568047335
"1890","Chiba",2016.32692307692,893.963757396449
"1891","Chiba",2016.34615384615,893.360946745563
"1892","Chiba",2016.36538461538,892.758136094677
"1893","Chiba",2016.38461538462,892.155325443784
"1894","Chiba",2016.40384615385,891.552514792898
"1895","Chiba",2016.42307692308,890.949704142012
"1896","Chiba",2016.44230769231,890.346893491126
"1897","Chiba",2016.46153846154,889.744082840233
"1898","Chiba",2016.48076923077,889.141272189347
"1899","Chiba",2016.5,888.538461538462
"1900","Chiba",2016.51923076923,887.935650887576
"1901","Chiba",2016.53846153846,887.33284023669
"1902","Chiba",2016.55769230769,886.730029585797
"1903","Chiba",2016.57692307692,886.127218934911
"1904","Chiba",2016.59615384615,885.524408284025
"1905","Chiba",2016.61538461538,884.921597633139
"1906","Chiba",2016.63461538462,884.318786982246
"1907","Chiba",2016.65384615385,883.71597633136
"1908","Chiba",2016.67307692308,883.113165680474
"1909","Chiba",2016.69230769231,882.510355029588
"1910","Chiba",2016.71153846154,881.907544378695
"1911","Chiba",2016.73076923077,881.304733727809
"1912","Chiba",2016.75,880.701923076923
"1913","Chiba",2016.76923076923,880.099112426037
"1914","Chiba",2016.78846153846,879.496301775151
"1915","Chiba",2016.80769230769,878.893491124258
"1916","Chiba",2016.82692307692,878.290680473372
"1917","Chiba",2016.84615384615,877.687869822486
"1918","Chiba",2016.86538461538,877.0850591716
"1919","Chiba",2016.88461538462,876.482248520707
"1920","Chiba",2016.90384615385,875.879437869821
"1921","Chiba",2016.92307692308,875.276627218935
"1922","Chiba",2016.94230769231,874.67381656805
"1923","Chiba",2016.96153846154,874.071005917157
"1924","Chiba",2016.98076923077,873.46819526627
"1925","Chiba",2017,872.865384615385
"1926","Chiba",2017.01923076923,872.37204142012
"1927","Chiba",2017.03846153846,871.878698224855
"1928","Chiba",2017.05769230769,871.385355029584
"1929","Chiba",2017.07692307692,870.892011834319
"1930","Chiba",2017.09615384615,870.398668639054
"1931","Chiba",2017.11538461538,869.905325443789
"1932","Chiba",2017.13461538462,869.411982248518
"1933","Chiba",2017.15384615385,868.918639053254
"1934","Chiba",2017.17307692308,868.425295857989
"1935","Chiba",2017.19230769231,867.931952662724
"1936","Chiba",2017.21153846154,867.438609467453
"1937","Chiba",2017.23076923077,866.945266272188
"1938","Chiba",2017.25,866.451923076923
"1939","Chiba",2017.26923076923,865.958579881658
"1940","Chiba",2017.28846153846,865.465236686393
"1941","Chiba",2017.30769230769,864.971893491123
"1942","Chiba",2017.32692307692,864.478550295858
"1943","Chiba",2017.34615384615,863.985207100593
"1944","Chiba",2017.36538461538,863.491863905328
"1945","Chiba",2017.38461538462,862.998520710057
"1946","Chiba",2017.40384615385,862.505177514792
"1947","Chiba",2017.42307692308,862.011834319527
"1948","Chiba",2017.44230769231,861.518491124262
"1949","Chiba",2017.46153846154,861.025147928991
"1950","Chiba",2017.48076923077,860.531804733727
"1951","Chiba",2017.5,860.038461538462
"1952","Chiba",2017.51923076923,859.545118343197
"1953","Chiba",2017.53846153846,859.051775147932
"1954","Chiba",2017.55769230769,858.558431952661
"1955","Chiba",2017.57692307692,858.065088757396
"1956","Chiba",2017.59615384615,857.571745562131
"1957","Chiba",2017.61538461538,857.078402366866
"1958","Chiba",2017.63461538462,856.585059171595
"1959","Chiba",2017.65384615385,856.09171597633
"1960","Chiba",2017.67307692308,855.598372781066
"1961","Chiba",2017.69230769231,855.105029585801
"1962","Chiba",2017.71153846154,854.61168639053
"1963","Chiba",2017.73076923077,854.118343195265
"1964","Chiba",2017.75,853.625
"1965","Chiba",2017.76923076923,853.131656804735
"1966","Chiba",2017.78846153846,852.63831360947
"1967","Chiba",2017.80769230769,852.144970414199
"1968","Chiba",2017.82692307692,851.651627218934
"1969","Chiba",2017.84615384615,851.15828402367
"1970","Chiba",2017.86538461538,850.664940828405
"1971","Chiba",2017.88461538462,850.171597633134
"1972","Chiba",2017.90384615385,849.678254437869
"1973","Chiba",2017.92307692308,849.184911242604
"1974","Chiba",2017.94230769231,848.691568047339
"1975","Chiba",2017.96153846154,848.198224852068
"1976","Chiba",2017.98076923077,847.704881656803
"1977","Chiba",2018,847.211538461538
"1978","Chiba",2018.01923076923,846.970784023669
"1979","Chiba",2018.03846153846,846.7300295858
"1980","Chiba",2018.05769230769,846.489275147928
"1981","Chiba",2018.07692307692,846.248520710059
"1982","Chiba",2018.09615384615,846.00776627219
"1983","Chiba",2018.11538461538,845.767011834321
"1984","Chiba",2018.13461538462,845.526257396449
"1985","Chiba",2018.15384615385,845.285502958579
"1986","Chiba",2018.17307692308,845.04474852071
"1987","Chiba",2018.19230769231,844.803994082841
"1988","Chiba",2018.21153846154,844.563239644969
"1989","Chiba",2018.23076923077,844.3224852071
"1990","Chiba",2018.25,844.081730769231
"1991","Chiba",2018.26923076923,843.840976331362
"1992","Chiba",2018.28846153846,843.600221893492
"1993","Chiba",2018.30769230769,843.35946745562
"1994","Chiba",2018.32692307692,843.118713017751
"1995","Chiba",2018.34615384615,842.877958579882
"1996","Chiba",2018.36538461538,842.637204142013
"1997","Chiba",2018.38461538462,842.396449704141
"1998","Chiba",2018.40384615385,842.155695266272
"1999","Chiba",2018.42307692308,841.914940828403
"2000","Chiba",2018.44230769231,841.674186390533
"2001","Chiba",2018.46153846154,841.433431952661
"2002","Chiba",2018.48076923077,841.192677514792
"2003","Chiba",2018.5,840.951923076923
"2004","Chiba",2018.51923076923,840.711168639054
"2005","Chiba",2018.53846153846,840.470414201185
"2006","Chiba",2018.55769230769,840.229659763313
"2007","Chiba",2018.57692307692,839.988905325444
"2008","Chiba",2018.59615384615,839.748150887574
"2009","Chiba",2018.61538461538,839.507396449705
"2010","Chiba",2018.63461538462,839.266642011833
"2011","Chiba",2018.65384615385,839.025887573964
"2012","Chiba",2018.67307692308,838.785133136095
"2013","Chiba",2018.69230769231,838.544378698226
"2014","Chiba",2018.71153846154,838.303624260354
"2015","Chiba",2018.73076923077,838.062869822485
"2016","Chiba",2018.75,837.822115384615
"2017","Chiba",2018.76923076923,837.581360946746
"2018","Chiba",2018.78846153846,837.340606508877
"2019","Chiba",2018.80769230769,837.099852071005
"2020","Chiba",2018.82692307692,836.859097633136
"2021","Chiba",2018.84615384615,836.618343195267
"2022","Chiba",2018.86538461538,836.377588757398
"2023","Chiba",2018.88461538462,836.136834319526
"2024","Chiba",2018.90384615385,835.896079881656
"2025","Chiba",2018.92307692308,835.655325443787
"2026","Chiba",2018.94230769231,835.414571005918
"2027","Chiba",2018.96153846154,835.173816568046
"2028","Chiba",2018.98076923077,834.933062130177
"2029","Chiba",2019,834.692307692308
"2030","Chiba",2019.01923076923,833.728920118346
"2031","Chiba",2019.03846153846,832.765532544384
"2032","Chiba",2019.05769230769,831.802144970411
"2033","Chiba",2019.07692307692,830.838757396449
"2034","Chiba",2019.09615384615,829.875369822487
"2035","Chiba",2019.11538461538,828.911982248525
"2036","Chiba",2019.13461538462,827.948594674552
"2037","Chiba",2019.15384615385,826.98520710059
"2038","Chiba",2019.17307692308,826.021819526628
"2039","Chiba",2019.19230769231,825.058431952666
"2040","Chiba",2019.21153846154,824.095044378693
"2041","Chiba",2019.23076923077,823.131656804731
"2042","Chiba",2019.25,822.168269230769
"2043","Chiba",2019.26923076923,821.204881656807
"2044","Chiba",2019.28846153846,820.241494082846
"2045","Chiba",2019.30769230769,819.278106508872
"2046","Chiba",2019.32692307692,818.31471893491
"2047","Chiba",2019.34615384615,817.351331360949
"2048","Chiba",2019.36538461538,816.387943786987
"2049","Chiba",2019.38461538462,815.424556213013
"2050","Chiba",2019.40384615385,814.461168639051
"2051","Chiba",2019.42307692308,813.49778106509
"2052","Chiba",2019.44230769231,812.534393491128
"2053","Chiba",2019.46153846154,811.571005917154
"2054","Chiba",2019.48076923077,810.607618343193
"2055","Chiba",2019.5,809.644230769231
"2056","Chiba",2019.51923076923,808.680843195269
"2057","Chiba",2019.53846153846,807.717455621307
"2058","Chiba",2019.55769230769,806.754068047334
"2059","Chiba",2019.57692307692,805.790680473372
"2060","Chiba",2019.59615384615,804.82729289941
"2061","Chiba",2019.61538461538,803.863905325448
"2062","Chiba",2019.63461538462,802.900517751475
"2063","Chiba",2019.65384615385,801.937130177513
"2064","Chiba",2019.67307692308,800.973742603551
"2065","Chiba",2019.69230769231,800.010355029589
"2066","Chiba",2019.71153846154,799.046967455616
"2067","Chiba",2019.73076923077,798.083579881654
"2068","Chiba",2019.75,797.120192307692
"2069","Chiba",2019.76923076923,796.15680473373
"2070","Chiba",2019.78846153846,795.193417159769
"2071","Chiba",2019.80769230769,794.230029585795
"2072","Chiba",2019.82692307692,793.266642011833
"2073","Chiba",2019.84615384615,792.303254437872
"2074","Chiba",2019.86538461538,791.33986686391
"2075","Chiba",2019.88461538462,790.376479289936
"2076","Chiba",2019.90384615385,789.413091715975
"2077","Chiba",2019.92307692308,788.449704142013
"2078","Chiba",2019.94230769231,787.486316568051
"2079","Chiba",2019.96153846154,786.522928994078
"2080","Chiba",2019.98076923077,785.559541420116
"2081","Chiba",2020,784.596153846154
"2082","Chiba",2020.01923076923,784.362795857989
"2083","Chiba",2020.03846153846,784.129437869824
"2084","Chiba",2020.05769230769,783.896079881656
"2085","Chiba",2020.07692307692,783.662721893491
"2086","Chiba",2020.09615384615,783.429363905326
"2087","Chiba",2020.11538461538,783.196005917161
"2088","Chiba",2020.13461538462,782.962647928993
"2089","Chiba",2020.15384615385,782.729289940828
"2090","Chiba",2020.17307692308,782.495931952663
"2091","Chiba",2020.19230769231,782.262573964498
"2092","Chiba",2020.21153846154,782.02921597633
"2093","Chiba",2020.23076923077,781.795857988165
"2094","Chiba",2020.25,781.5625
"2095","Chiba",2020.26923076923,781.329142011835
"2096","Chiba",2020.28846153846,781.09578402367
"2097","Chiba",2020.30769230769,780.862426035502
"2098","Chiba",2020.32692307692,780.629068047337
"2099","Chiba",2020.34615384615,780.395710059172
"2100","Chiba",2020.36538461538,780.162352071007
"2101","Chiba",2020.38461538462,779.928994082839
"2102","Chiba",2020.40384615385,779.695636094674
"2103","Chiba",2020.42307692308,779.462278106509
"2104","Chiba",2020.44230769231,779.228920118344
"2105","Chiba",2020.46153846154,778.995562130176
"2106","Chiba",2020.48076923077,778.762204142011
"2107","Chiba",2020.5,778.528846153846
"2108","Chiba",2020.51923076923,778.295488165681
"2109","Chiba",2020.53846153846,778.062130177516
"2110","Chiba",2020.55769230769,777.828772189348
"2111","Chiba",2020.57692307692,777.595414201183
"2112","Chiba",2020.59615384615,777.362056213018
"2113","Chiba",2020.61538461538,777.128698224853
"2114","Chiba",2020.63461538462,776.895340236685
"2115","Chiba",2020.65384615385,776.66198224852
"2116","Chiba",2020.67307692308,776.428624260355
"2117","Chiba",2020.69230769231,776.19526627219
"2118","Chiba",2020.71153846154,775.961908284022
"2119","Chiba",2020.73076923077,775.728550295857
"2120","Chiba",2020.75,775.495192307692
"2121","Chiba",2020.76923076923,775.261834319527
"2122","Chiba",2020.78846153846,775.028476331362
"2123","Chiba",2020.80769230769,774.795118343194
"2124","Chiba",2020.82692307692,774.561760355029
"2125","Chiba",2020.84615384615,774.328402366864
"2126","Chiba",2020.86538461538,774.095044378699
"2127","Chiba",2020.88461538462,773.861686390531
"2128","Chiba",2020.90384615385,773.628328402366
"2129","Chiba",2020.92307692308,773.394970414201
"2130","Chiba",2020.94230769231,773.161612426036
"2131","Chiba",2020.96153846154,772.928254437869
"2132","Chiba",2020.98076923077,772.694896449703
"2133","Chiba",2021,772.461538461538
"2134","Chiba",2021.01923076923,771.81730769231
"2135","Chiba",2021.03846153846,771.17307692308
"2136","Chiba",2021.05769230769,770.528846153844
"2137","Chiba",2021.07692307692,769.884615384615
"2138","Chiba",2021.09615384615,769.240384615386
"2139","Chiba",2021.11538461538,768.596153846157
"2140","Chiba",2021.13461538462,767.95192307692
"2141","Chiba",2021.15384615385,767.307692307691
"2142","Chiba",2021.17307692308,766.663461538462
"2143","Chiba",2021.19230769231,766.019230769233
"2144","Chiba",2021.21153846154,765.374999999996
"2145","Chiba",2021.23076923077,764.730769230767
"2146","Chiba",2021.25,764.086538461538
"2147","Chiba",2021.26923076923,763.44230769231
"2148","Chiba",2021.28846153846,762.79807692308
"2149","Chiba",2021.30769230769,762.153846153844
"2150","Chiba",2021.32692307692,761.509615384615
"2151","Chiba",2021.34615384615,760.865384615386
"2152","Chiba",2021.36538461538,760.221153846157
"2153","Chiba",2021.38461538462,759.57692307692
"2154","Chiba",2021.40384615385,758.932692307691
"2155","Chiba",2021.42307692308,758.288461538462
"2156","Chiba",2021.44230769231,757.644230769233
"2157","Chiba",2021.46153846154,756.999999999996
"2158","Chiba",2021.48076923077,756.355769230767
"2159","Chiba",2021.5,755.711538461538
"2160","Chiba",2021.51923076923,755.06730769231
"2161","Chiba",2021.53846153846,754.42307692308
"2162","Chiba",2021.55769230769,753.778846153844
"2163","Chiba",2021.57692307692,753.134615384615
"2164","Chiba",2021.59615384615,752.490384615386
"2165","Chiba",2021.61538461538,751.846153846157
"2166","Chiba",2021.63461538462,751.20192307692
"2167","Chiba",2021.65384615385,750.557692307691
"2168","Chiba",2021.67307692308,749.913461538462
"2169","Chiba",2021.69230769231,749.269230769233
"2170","Chiba",2021.71153846154,748.624999999996
"2171","Chiba",2021.73076923077,747.980769230767
"2172","Chiba",2021.75,747.336538461538
"2173","Chiba",2021.76923076923,746.69230769231
"2174","Chiba",2021.78846153846,746.04807692308
"2175","Chiba",2021.80769230769,745.403846153844
"2176","Chiba",2021.82692307692,744.759615384615
"2177","Chiba",2021.84615384615,744.115384615386
"2178","Chiba",2021.86538461538,743.471153846157
"2179","Chiba",2021.88461538462,742.82692307692
"2180","Chiba",2021.90384615385,742.182692307691
"2181","Chiba",2021.92307692308,741.538461538462
"2182","Chiba",2021.94230769231,740.894230769233
"2183","Chiba",2021.96153846154,740.249999999996
"2184","Chiba",2021.98076923077,739.605769230767
"2185","Chiba",2022,738.961538461538
"2186","Chiba",2022.01923076923,738.421597633138
"2187","Chiba",2022.03846153846,737.881656804737
"2188","Chiba",2022.05769230769,737.341715976329
"2189","Chiba",2022.07692307692,736.801775147929
"2190","Chiba",2022.09615384615,736.261834319528
"2191","Chiba",2022.11538461538,735.721893491127
"2192","Chiba",2022.13461538462,735.18195266272
"2193","Chiba",2022.15384615385,734.642011834319
"2194","Chiba",2022.17307692308,734.102071005918
"2195","Chiba",2022.19230769231,733.562130177517
"2196","Chiba",2022.21153846154,733.02218934911
"2197","Chiba",2022.23076923077,732.482248520709
"2198","Chiba",2022.25,731.942307692308
"2199","Chiba",2022.26923076923,731.402366863907
"2200","Chiba",2022.28846153846,730.862426035506
"2201","Chiba",2022.30769230769,730.322485207099
"2202","Chiba",2022.32692307692,729.782544378698
"2203","Chiba",2022.34615384615,729.242603550297
"2204","Chiba",2022.36538461538,728.702662721896
"2205","Chiba",2022.38461538462,728.162721893489
"2206","Chiba",2022.40384615385,727.622781065088
"2207","Chiba",2022.42307692308,727.082840236687
"2208","Chiba",2022.44230769231,726.542899408286
"2209","Chiba",2022.46153846154,726.002958579879
"2210","Chiba",2022.48076923077,725.463017751478
"2211","Chiba",2022.5,724.923076923077
"2212","Chiba",2022.51923076923,724.383136094676
"2213","Chiba",2022.53846153846,723.843195266275
"2214","Chiba",2022.55769230769,723.303254437868
"2215","Chiba",2022.57692307692,722.763313609467
"2216","Chiba",2022.59615384615,722.223372781066
"2217","Chiba",2022.61538461538,721.683431952665
"2218","Chiba",2022.63461538462,721.143491124258
"2219","Chiba",2022.65384615385,720.603550295857
"2220","Chiba",2022.67307692308,720.063609467456
"2221","Chiba",2022.69230769231,719.523668639055
"2222","Chiba",2022.71153846154,718.983727810648
"2223","Chiba",2022.73076923077,718.443786982247
"2224","Chiba",2022.75,717.903846153846
"2225","Chiba",2022.76923076923,717.363905325445
"2226","Chiba",2022.78846153846,716.823964497044
"2227","Chiba",2022.80769230769,716.284023668637
"2228","Chiba",2022.82692307692,715.744082840236
"2229","Chiba",2022.84615384615,715.204142011835
"2230","Chiba",2022.86538461538,714.664201183434
"2231","Chiba",2022.88461538462,714.124260355027
"2232","Chiba",2022.90384615385,713.584319526626
"2233","Chiba",2022.92307692308,713.044378698225
"2234","Chiba",2022.94230769231,712.504437869824
"2235","Chiba",2022.96153846154,711.964497041417
"2236","Chiba",2022.98076923077,711.424556213016
"2237","Chiba",2023,710.884615384615
"2238","Chiba",2023.01923076923,710.884615384615
"2239","Chiba",2023.03846153846,710.884615384615
"2240","Chiba",2023.05769230769,710.884615384615
"2241","Chiba",2023.07692307692,710.884615384615
"2242","Chiba",2023.09615384615,710.884615384615
"2243","Chiba",2023.11538461538,710.884615384615
"2244","Chiba",2023.13461538462,710.884615384615
"2245","Chiba",2023.15384615385,710.884615384615
"2246","Chiba",2023.17307692308,710.884615384615
"2247","Chiba",2023.19230769231,710.884615384615
"2248","Chiba",2023.21153846154,710.884615384615
"2249","Chiba",2023.23076923077,710.884615384615
"2250","Chiba",2023.25,710.884615384615
"2251","Chiba",2023.26923076923,710.884615384615
"2252","Chiba",2023.28846153846,710.884615384615
"2253","Chiba",2023.30769230769,710.884615384615
"2254","Chiba",2023.32692307692,710.884615384615
"2255","Chiba",2023.34615384615,710.884615384615
"2256","Chiba",2023.36538461538,710.884615384615
"2257","Chiba",2023.38461538462,710.884615384615
"2258","Chiba",2023.40384615385,710.884615384615
"2259","Chiba",2023.42307692308,710.884615384615
"2260","Chiba",2023.44230769231,710.884615384615
"2261","Chiba",2023.46153846154,710.884615384615
"2262","Chiba",2023.48076923077,710.884615384615
"2263","Chiba",2023.5,710.884615384615
"2264","Chiba",2023.51923076923,710.884615384615
"2265","Chiba",2023.53846153846,710.884615384615
"2266","Chiba",2023.55769230769,710.884615384615
"2267","Chiba",2023.57692307692,710.884615384615
"2268","Chiba",2023.59615384615,710.884615384615
"2269","Chiba",2023.61538461538,710.884615384615
"2270","Chiba",2023.63461538462,710.884615384615
"2271","Chiba",2023.65384615385,710.884615384615
"2272","Chiba",2023.67307692308,710.884615384615
"2273","Chiba",2023.69230769231,710.884615384615
"2274","Chiba",2023.71153846154,710.884615384615
"2275","Chiba",2023.73076923077,710.884615384615
"2276","Chiba",2023.75,710.884615384615
"2277","Chiba",2023.76923076923,710.884615384615
"2278","Chiba",2023.78846153846,710.884615384615
"2279","Chiba",2023.80769230769,710.884615384615
"2280","Chiba",2023.82692307692,710.884615384615
"2281","Chiba",2023.84615384615,710.884615384615
"2282","Chiba",2023.86538461538,710.884615384615
"2283","Chiba",2023.88461538462,710.884615384615
"2284","Chiba",2023.90384615385,710.884615384615
"2285","Chiba",2023.92307692308,710.884615384615
"2286","Chiba",2023.94230769231,710.884615384615
"2287","Chiba",2023.96153846154,710.884615384615
"2288","Chiba",2023.98076923077,710.884615384615
"2289","Ehime",2013,214.038461538462
"2290","Ehime",2013.01923076923,213.877958579882
"2291","Ehime",2013.03846153846,213.717455621303
"2292","Ehime",2013.05769230769,213.556952662721
"2293","Ehime",2013.07692307692,213.396449704142
"2294","Ehime",2013.09615384615,213.235946745562
"2295","Ehime",2013.11538461538,213.075443786983
"2296","Ehime",2013.13461538462,212.914940828402
"2297","Ehime",2013.15384615385,212.754437869822
"2298","Ehime",2013.17307692308,212.593934911243
"2299","Ehime",2013.19230769231,212.433431952663
"2300","Ehime",2013.21153846154,212.272928994082
"2301","Ehime",2013.23076923077,212.112426035503
"2302","Ehime",2013.25,211.951923076923
"2303","Ehime",2013.26923076923,211.791420118344
"2304","Ehime",2013.28846153846,211.630917159764
"2305","Ehime",2013.30769230769,211.470414201183
"2306","Ehime",2013.32692307692,211.309911242603
"2307","Ehime",2013.34615384615,211.149408284024
"2308","Ehime",2013.36538461538,210.988905325445
"2309","Ehime",2013.38461538462,210.828402366863
"2310","Ehime",2013.40384615385,210.667899408284
"2311","Ehime",2013.42307692308,210.507396449704
"2312","Ehime",2013.44230769231,210.346893491125
"2313","Ehime",2013.46153846154,210.186390532543
"2314","Ehime",2013.48076923077,210.025887573964
"2315","Ehime",2013.5,209.865384615385
"2316","Ehime",2013.51923076923,209.704881656805
"2317","Ehime",2013.53846153846,209.544378698226
"2318","Ehime",2013.55769230769,209.383875739644
"2319","Ehime",2013.57692307692,209.223372781065
"2320","Ehime",2013.59615384615,209.062869822485
"2321","Ehime",2013.61538461538,208.902366863906
"2322","Ehime",2013.63461538462,208.741863905325
"2323","Ehime",2013.65384615385,208.581360946745
"2324","Ehime",2013.67307692308,208.420857988166
"2325","Ehime",2013.69230769231,208.260355029586
"2326","Ehime",2013.71153846154,208.099852071005
"2327","Ehime",2013.73076923077,207.939349112426
"2328","Ehime",2013.75,207.778846153846
"2329","Ehime",2013.76923076923,207.618343195267
"2330","Ehime",2013.78846153846,207.457840236687
"2331","Ehime",2013.80769230769,207.297337278106
"2332","Ehime",2013.82692307692,207.136834319526
"2333","Ehime",2013.84615384615,206.976331360947
"2334","Ehime",2013.86538461538,206.815828402368
"2335","Ehime",2013.88461538462,206.655325443786
"2336","Ehime",2013.90384615385,206.494822485207
"2337","Ehime",2013.92307692308,206.334319526627
"2338","Ehime",2013.94230769231,206.173816568048
"2339","Ehime",2013.96153846154,206.013313609467
"2340","Ehime",2013.98076923077,205.852810650887
"2341","Ehime",2014,205.692307692308
"2342","Ehime",2014.01923076923,205.582470414201
"2343","Ehime",2014.03846153846,205.472633136095
"2344","Ehime",2014.05769230769,205.362795857988
"2345","Ehime",2014.07692307692,205.252958579882
"2346","Ehime",2014.09615384615,205.143121301775
"2347","Ehime",2014.11538461538,205.033284023669
"2348","Ehime",2014.13461538462,204.923446745562
"2349","Ehime",2014.15384615385,204.813609467455
"2350","Ehime",2014.17307692308,204.703772189349
"2351","Ehime",2014.19230769231,204.593934911243
"2352","Ehime",2014.21153846154,204.484097633135
"2353","Ehime",2014.23076923077,204.374260355029
"2354","Ehime",2014.25,204.264423076923
"2355","Ehime",2014.26923076923,204.154585798817
"2356","Ehime",2014.28846153846,204.044748520711
"2357","Ehime",2014.30769230769,203.934911242603
"2358","Ehime",2014.32692307692,203.825073964497
"2359","Ehime",2014.34615384615,203.715236686391
"2360","Ehime",2014.36538461538,203.605399408285
"2361","Ehime",2014.38461538462,203.495562130177
"2362","Ehime",2014.40384615385,203.385724852071
"2363","Ehime",2014.42307692308,203.275887573965
